Model year,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
0.0,-1.8615003246395447,-1.3033966982164038,-1.6312232196773522,2.1148080776255926,-1.6410216092834722,2.11215044172798,1.488257244479606
0.0,1.1689224733191657,0.8558316678405857,1.0832361092097382,-1.041808109036796,1.0739110184408138,-1.343120221623805,-0.03953924666523955
0.0,0.04654365926038404,-0.19867520860585158,-0.07610587220006476,-0.18091278540159927,-0.05731090977763853,0.38451511005208766,0.7243589989071832
0.0,0.5086996415198825,0.25325630987119285,0.4036218442453706,-0.6113604472191977,0.4154385527614162,-0.4793025557858587,-0.03953924666523955
0.0,0.11256594244031214,0.504329375691773,0.24371260543022524,-0.46787789327999824,0.2465994589974681,-0.4793025557858587,0.7243589989071832
0.0,0.6737553494697033,0.7554024415123531,0.7234403218756613,-0.7548430011583972,0.702465012160128,-0.4793025557858587,-0.03953924666523955
0.0,0.31063279198009697,0.20304169670707703,0.24371260543022524,-0.46787789327999824,0.2634833683738629,-0.4793025557858587,-0.03953924666523955
0.0,0.8057999158295595,0.3034709230353087,0.6434857024680883,-0.7548430011583972,0.6349293746545488,-0.4793025557858587,-0.03953924666523955
0.0,0.8718221990094881,0.4541147625276572,0.7234403218756613,-0.7548430011583972,0.7531167402893124,-0.4793025557858587,-0.03953924666523955
0.0,0.44267735833995375,0.5545439888558888,0.48357646365294366,-0.6113604472191977,0.48297419026699545,-0.4793025557858587,-0.03953924666523955
0.0,0.7397776326496314,0.5545439888558888,0.6834630121718752,-0.7548430011583972,0.6686971934073384,-0.4793025557858587,-0.03953924666523955
0.0,1.003866765369345,0.6549732151841214,0.8833495606908067,-0.8983255550975967,0.888188015300471,-1.343120221623805,-0.03953924666523955
0.0,-0.15152319027940084,0.4541147625276572,0.04382605691129373,-0.3243953393407988,0.043992546480730345,-0.4793025557858587,-0.03953924666523955
0.0,1.6310784555786635,1.8601239311229063,1.762850374174105,-1.3287732169151951,1.7492673934966063,-1.343120221623805,-0.03953924666523955
0.0,1.763123021938521,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-2.331233983382508
0.0,0.8388110574195241,1.0566901204970491,0.9233268703945928,-0.8983255550975967,0.9219558340532605,-1.343120221623805,-0.03953924666523955
0.0,1.1359113317292011,1.408192412645862,1.2431453480248829,-1.041808109036796,1.242750112204762,-1.343120221623805,-0.03953924666523955
0.0,-0.38260118140915034,-0.6506067270828956,-0.47587896923792783,0.2495348764159992,-0.4962925535639036,0.38451511005208766,-0.03953924666523955
0.0,-0.18453433186936546,-0.6506067270828956,-0.3559470401265693,0.10605232247679972,-0.36122127855274516,0.38451511005208766,-0.03953924666523955
