PC1,PC2,CO2_rating,Smog_rating
-0.7934844041135705,-1.0119502081260912,5,4
2.9834586588134693,0.7550061567435435,3,5
3.489822377937091,0.8770524700198031,3,5
0.8795743327121973,0.9288327025868693,4,6
1.5243203417832265,1.1564975123088075,4,6
2.244958412795376,1.3370577535408013,3,6
-3.3845172461041466,0.6838539471836522,6,7
-3.0347020134298304,0.7720677672857017,6,7
-0.7066958598090975,-0.20439748049065215,5,5
0.6782569083354569,-0.6374184360093582,4,4
1.0099479913663891,-0.5345046160619752,4,4
-3.0369790318024,-0.7912891863618914,6,5
-2.82903677659379,-0.7391025033163814,6,5
-2.4597984689673984,-0.6412123342029228,6,5
-3.717252754406201,0.5851341497647794,6,7
-3.7240287925979687,0.5837293108463594,6,7
-3.552589336713697,0.6367456221972836,6,7
0.8080038175489122,-2.226330628017649,4,2
1.8072356970495698,-1.9468545010185299,4,2
2.03237665170212,-1.9139863029973714,4,2
0.9502043484928387,-0.6172906825288574,4,4
1.025041290373875,-0.5916304428296151,4,4
1.710799600400858,-0.4101369661069427,4,4
2.9877372911728233,-0.09673785435973559,3,4
3.0175830273770723,-0.1077848292910979,3,4
3.6030855792099996,-1.4842447407593795,3,2
0.7988137493981868,-0.6380563278987742,4,4
0.8036607332718199,-0.6169153167605285,4,4
1.6778244490652463,-0.42262299295519196,4,4
1.7616618046461854,-0.36656308030176904,4,4
1.065304487248708,-0.5848767470447842,4,4
1.0382003344816366,-0.5904961027184645,4,4
1.8268099793615444,-0.42170885753798304,4,4
0.7206629385165542,0.8929004090364623,4,6
0.9673323685576364,0.9732522978123184,4,6
2.873051448678634,-0.08923329129575042,3,4
2.8361878493667416,1.43420280146064,3,6
3.7078804319887486,1.6854736926867415,3,6
4.398347826861968,-1.3035786009576475,3,2
0.5717963832919354,0.8831737659117254,4,6
0.534269569272691,0.8982777341808166,4,6
-0.5768451641459711,0.6595986339952177,5,6
-0.521431297217011,0.6755825246830509,5,6
-4.682536022979446,0.39309942511350504,7,7
-4.682536022979446,0.39309942511350504,7,7
-4.682536022979446,0.39309942511350504,7,7
-3.67390758468285,-0.9574652669415753,6,5
